repo_name,dir_name,month,ce_mean,ca_mean,instability_mean,distance_mean,modularity_q
ManaZeak/ManaZeak,ManaZeak__ManaZeak,2025-04,4.3348,4.3348,0.6048,0.3276,nan
ManaZeak/ManaZeak,ManaZeak__ManaZeak,2025-05,4.3348,4.3348,0.6048,0.3276,nan
ManaZeak/ManaZeak,ManaZeak__ManaZeak,2025-06,4.3348,4.3348,0.6048,0.3276,nan
ManaZeak/ManaZeak,ManaZeak__ManaZeak,2025-07,4.3348,4.3348,0.6048,0.3276,nan
ManaZeak/ManaZeak,ManaZeak__ManaZeak,2025-08,4.3348,4.3348,0.6048,0.3276,nan
ManaZeak/ManaZeak,ManaZeak__ManaZeak,2025-09,4.3348,4.3348,0.6048,0.3276,nan
ManaZeak/ManaZeak,ManaZeak__ManaZeak,2025-10,4.3348,4.3348,0.6048,0.3276,nan
ManaZeak/ManaZeak,ManaZeak__ManaZeak,2025-11,4.3348,4.3348,0.6048,0.3276,nan
ManaZeak/ManaZeak,ManaZeak__ManaZeak,2025-12,4.3348,4.3348,0.6048,0.3276,nan
ManaZeak/ManaZeak,ManaZeak__ManaZeak,2026-01,4.3303,4.3303,0.6047,0.3277,nan
ManaZeak/ManaZeak,ManaZeak__ManaZeak,2026-02,4.3303,4.3303,0.6047,0.3277,nan
MikhailSterkhov/bridgenet,MikhailSterkhov__bridgenet,2024-10,5.3583,5.3583,0.543,0.3023,nan
MikhailSterkhov/bridgenet,MikhailSterkhov__bridgenet,2024-11,5.3583,5.3583,0.543,0.3023,nan
MikhailSterkhov/bridgenet,MikhailSterkhov__bridgenet,2024-12,5.3583,5.3583,0.543,0.3023,nan
MikhailSterkhov/bridgenet,MikhailSterkhov__bridgenet,2025-01,5.3583,5.3583,0.543,0.3023,nan
MikhailSterkhov/bridgenet,MikhailSterkhov__bridgenet,2025-02,5.3583,5.3583,0.543,0.3023,nan
MikhailSterkhov/bridgenet,MikhailSterkhov__bridgenet,2025-03,5.3542,5.3542,0.541,0.3043,nan
MikhailSterkhov/bridgenet,MikhailSterkhov__bridgenet,2025-04,5.3542,5.3542,0.541,0.3043,nan
MikhailSterkhov/bridgenet,MikhailSterkhov__bridgenet,2025-05,5.3542,5.3542,0.541,0.3043,nan
MikhailSterkhov/bridgenet,MikhailSterkhov__bridgenet,2025-06,5.3542,5.3542,0.541,0.3043,nan
MikhailSterkhov/bridgenet,MikhailSterkhov__bridgenet,2025-07,5.3542,5.3542,0.541,0.3043,nan
MikhailSterkhov/bridgenet,MikhailSterkhov__bridgenet,2025-08,5.3542,5.3542,0.541,0.3043,nan
MikhailSterkhov/bridgenet,MikhailSterkhov__bridgenet,2025-09,5.3542,5.3542,0.541,0.3043,nan
MikhailSterkhov/bridgenet,MikhailSterkhov__bridgenet,2025-10,5.3542,5.3542,0.541,0.3043,nan
MindsIgnited/continuum-framework,MindsIgnited__continuum-framework,2025-02,2.5714,2.5714,0.659,0.2439,nan
MindsIgnited/continuum-framework,MindsIgnited__continuum-framework,2025-03,2.5714,2.5714,0.659,0.2439,nan
MindsIgnited/continuum-framework,MindsIgnited__continuum-framework,2025-04,2.5714,2.5714,0.659,0.2439,nan
MindsIgnited/continuum-framework,MindsIgnited__continuum-framework,2025-05,2.5714,2.5714,0.659,0.2439,nan
MindsIgnited/continuum-framework,MindsIgnited__continuum-framework,2025-06,2.5584,2.5584,0.6602,0.2427,nan
MindsIgnited/continuum-framework,MindsIgnited__continuum-framework,2025-07,2.5584,2.5584,0.6602,0.2427,nan
MindsIgnited/continuum-framework,MindsIgnited__continuum-framework,2025-08,2.5584,2.5584,0.6602,0.2427,nan
MindsIgnited/continuum-framework,MindsIgnited__continuum-framework,2025-09,2.4872,2.4872,0.6518,0.2397,nan
MindsIgnited/continuum-framework,MindsIgnited__continuum-framework,2025-10,2.4872,2.4872,0.6518,0.2397,nan
MindsIgnited/continuum-framework,MindsIgnited__continuum-framework,2025-11,2.4872,2.4872,0.6518,0.2397,nan
MindsIgnited/continuum-framework,MindsIgnited__continuum-framework,2025-12,2.4872,2.4872,0.6521,0.2436,nan
MindsIgnited/continuum-framework,MindsIgnited__continuum-framework,2026-01,2.507,2.507,0.6213,0.2708,nan
MindsIgnited/continuum-framework,MindsIgnited__continuum-framework,2026-02,2.507,2.507,0.6213,0.2708,nan
MoonWorm/jsonapi4j,MoonWorm__jsonapi4j,2025-11,4.3333,4.3333,0.5189,0.3854,nan
MoonWorm/jsonapi4j,MoonWorm__jsonapi4j,2025-12,4.4019,4.4019,0.5237,0.3875,nan
MoonWorm/jsonapi4j,MoonWorm__jsonapi4j,2026-01,4.4019,4.4019,0.5237,0.3875,nan
MoonWorm/jsonapi4j,MoonWorm__jsonapi4j,2026-02,4.4771,4.4771,0.5624,0.3296,nan
MoonWorm/jsonapi4j,MoonWorm__jsonapi4j,2026-03,4.0469,4.0469,0.5688,0.3381,nan
MoonWorm/jsonapi4j,MoonWorm__jsonapi4j,2026-04,4.2913,4.2913,0.5763,0.321,nan
MoonWorm/jsonapi4j,MoonWorm__jsonapi4j,2026-05,4.2913,4.2913,0.5763,0.321,nan
OpenFeign/feign,OpenFeign__feign,2024-04,2.3016,2.3016,0.755,0.2493,nan
OpenFeign/feign,OpenFeign__feign,2024-05,2.3077,2.3077,0.7609,0.2433,nan
OpenFeign/feign,OpenFeign__feign,2024-06,2.3333,2.3333,0.7625,0.2396,nan
OpenFeign/feign,OpenFeign__feign,2024-07,2.3333,2.3333,0.7625,0.2396,nan
OpenFeign/feign,OpenFeign__feign,2024-08,2.3333,2.3333,0.7625,0.2396,nan
OpenFeign/feign,OpenFeign__feign,2024-09,2.3333,2.3333,0.7626,0.2397,nan
OpenFeign/feign,OpenFeign__feign,2024-10,2.3158,2.3158,0.7548,0.2467,nan
OpenFeign/feign,OpenFeign__feign,2024-11,2.3158,2.3158,0.7548,0.2467,nan
OpenFeign/feign,OpenFeign__feign,2024-12,2.3291,2.3291,0.7339,0.2626,nan
OpenFeign/feign,OpenFeign__feign,2025-01,2.3291,2.3291,0.7339,0.2626,nan
OpenFeign/feign,OpenFeign__feign,2025-02,2.3291,2.3291,0.7339,0.2626,nan
OpenFeign/feign,OpenFeign__feign,2025-03,2.3291,2.3291,0.7339,0.2626,nan
OpenFeign/feign,OpenFeign__feign,2025-04,2.3291,2.3291,0.7339,0.2626,nan
OpenFeign/querydsl,OpenFeign__querydsl,2025-01,4.0,4.0,0.6479,0.3095,nan
OpenFeign/querydsl,OpenFeign__querydsl,2025-02,4.0,4.0,0.6479,0.3095,nan
OpenFeign/querydsl,OpenFeign__querydsl,2025-03,4.0,4.0,0.6481,0.3094,nan
OpenFeign/querydsl,OpenFeign__querydsl,2025-04,4.0,4.0,0.6481,0.3094,nan
OpenFeign/querydsl,OpenFeign__querydsl,2025-05,4.0,4.0,0.6481,0.3094,nan
OpenFeign/querydsl,OpenFeign__querydsl,2025-06,4.0142,4.0142,0.6489,0.3078,nan
OpenFeign/querydsl,OpenFeign__querydsl,2025-07,4.0149,4.0149,0.6343,0.318,nan
OpenFeign/querydsl,OpenFeign__querydsl,2025-08,4.0149,4.0149,0.6343,0.318,nan
OpenFeign/querydsl,OpenFeign__querydsl,2025-09,4.0149,4.0149,0.6343,0.318,nan
OpenFeign/querydsl,OpenFeign__querydsl,2025-10,4.0149,4.0149,0.6343,0.318,nan
OpenFeign/querydsl,OpenFeign__querydsl,2025-11,4.0224,4.0224,0.6339,0.3181,nan
OpenFeign/querydsl,OpenFeign__querydsl,2025-12,4.0224,4.0224,0.6339,0.3181,nan
OpenFeign/querydsl,OpenFeign__querydsl,2026-01,4.0224,4.0224,0.6339,0.3181,nan
PANTHEONtech/lighty,PANTHEONtech__lighty,2025-05,3.7086,3.7086,0.6237,0.3105,nan
PANTHEONtech/lighty,PANTHEONtech__lighty,2025-06,3.7086,3.7086,0.6237,0.3105,nan
PANTHEONtech/lighty,PANTHEONtech__lighty,2025-07,3.7029,3.7029,0.6237,0.3104,nan
PANTHEONtech/lighty,PANTHEONtech__lighty,2025-08,3.7029,3.7029,0.6237,0.3107,nan
PANTHEONtech/lighty,PANTHEONtech__lighty,2025-09,3.7029,3.7029,0.6237,0.3098,nan
PANTHEONtech/lighty,PANTHEONtech__lighty,2025-10,3.7029,3.7029,0.6237,0.3098,nan
PANTHEONtech/lighty,PANTHEONtech__lighty,2025-11,3.7337,3.7337,0.6329,0.3038,nan
PANTHEONtech/lighty,PANTHEONtech__lighty,2025-12,3.7337,3.7337,0.6329,0.3038,nan
PANTHEONtech/lighty,PANTHEONtech__lighty,2026-01,3.7622,3.7622,0.633,0.3054,nan
PANTHEONtech/lighty,PANTHEONtech__lighty,2026-02,3.7622,3.7622,0.633,0.3054,nan
PANTHEONtech/lighty,PANTHEONtech__lighty,2026-03,3.7622,3.7622,0.633,0.3054,nan
PANTHEONtech/lighty,PANTHEONtech__lighty,2026-04,3.7622,3.7622,0.633,0.3054,nan
PANTHEONtech/lighty,PANTHEONtech__lighty,2026-05,3.7622,3.7622,0.633,0.3054,nan
PacoVK/tapir,PacoVK__tapir,2025-05,3.4545,3.4545,0.6385,0.3163,nan
PacoVK/tapir,PacoVK__tapir,2025-06,3.4545,3.4545,0.6385,0.3163,nan
PacoVK/tapir,PacoVK__tapir,2025-07,3.4545,3.4545,0.6385,0.3163,nan
PacoVK/tapir,PacoVK__tapir,2025-08,3.4545,3.4545,0.6385,0.3163,nan
PacoVK/tapir,PacoVK__tapir,2025-09,3.4545,3.4545,0.6385,0.3163,nan
PacoVK/tapir,PacoVK__tapir,2025-10,3.4545,3.4545,0.6385,0.3163,nan
PacoVK/tapir,PacoVK__tapir,2025-11,3.4545,3.4545,0.6385,0.3163,nan
PacoVK/tapir,PacoVK__tapir,2025-12,3.4545,3.4545,0.6385,0.3049,nan
PacoVK/tapir,PacoVK__tapir,2026-01,3.4545,3.4545,0.6385,0.3049,nan
PacoVK/tapir,PacoVK__tapir,2026-02,3.4545,3.4545,0.6385,0.3049,nan
PacoVK/tapir,PacoVK__tapir,2026-03,3.4545,3.4545,0.6385,0.3049,nan
PacoVK/tapir,PacoVK__tapir,2026-04,3.4545,3.4545,0.6385,0.3049,nan
PacoVK/tapir,PacoVK__tapir,2026-05,3.4545,3.4545,0.6385,0.3049,nan
ReVanced/revanced-patches,ReVanced__revanced-patches,2024-12,1.8682,1.8682,0.7613,0.2217,nan
ReVanced/revanced-patches,ReVanced__revanced-patches,2025-01,1.797,1.797,0.7519,0.2317,nan
ReVanced/revanced-patches,ReVanced__revanced-patches,2025-02,1.8045,1.8045,0.7518,0.2317,nan
ReVanced/revanced-patches,ReVanced__revanced-patches,2025-03,1.8,1.8,0.7481,0.2357,nan
ReVanced/revanced-patches,ReVanced__revanced-patches,2025-04,1.6284,1.6284,0.7482,0.234,nan
ReVanced/revanced-patches,ReVanced__revanced-patches,2025-05,1.5466,1.5466,0.7461,0.2366,nan
ReVanced/revanced-patches,ReVanced__revanced-patches,2025-06,1.573,1.573,0.7316,0.2297,nan
ReVanced/revanced-patches,ReVanced__revanced-patches,2025-07,1.5635,1.5635,0.738,0.2236,nan
ReVanced/revanced-patches,ReVanced__revanced-patches,2025-08,1.5103,1.5103,0.74,0.2139,nan
ReVanced/revanced-patches,ReVanced__revanced-patches,2025-09,1.5584,1.5584,0.7385,0.211,nan
ReVanced/revanced-patches,ReVanced__revanced-patches,2025-10,1.662,1.662,0.7444,0.2061,nan
ReVanced/revanced-patches,ReVanced__revanced-patches,2025-11,1.6535,1.6535,0.7566,0.1972,nan
ReVanced/revanced-patches,ReVanced__revanced-patches,2025-12,1.6798,1.6798,0.757,0.197,nan
SimoneAvogadro/HumanDetection4Tasker,SimoneAvogadro__HumanDetection4Tasker,2025-03,1.3043,1.3043,0.736,0.249,nan
SimoneAvogadro/HumanDetection4Tasker,SimoneAvogadro__HumanDetection4Tasker,2025-04,0.75,0.75,0.5833,0.3333,nan
SimoneAvogadro/HumanDetection4Tasker,SimoneAvogadro__HumanDetection4Tasker,2025-05,0.75,0.75,0.5833,0.3333,nan
SimoneAvogadro/HumanDetection4Tasker,SimoneAvogadro__HumanDetection4Tasker,2025-06,0.75,0.75,0.5833,0.3333,nan
SimoneAvogadro/HumanDetection4Tasker,SimoneAvogadro__HumanDetection4Tasker,2025-07,0.75,0.75,0.5833,0.3333,nan
SimoneAvogadro/HumanDetection4Tasker,SimoneAvogadro__HumanDetection4Tasker,2025-08,0.75,0.75,0.5833,0.3333,nan
SimoneAvogadro/HumanDetection4Tasker,SimoneAvogadro__HumanDetection4Tasker,2025-09,0.75,0.75,0.5833,0.3333,nan
SimoneAvogadro/HumanDetection4Tasker,SimoneAvogadro__HumanDetection4Tasker,2025-10,0.9231,0.9231,0.5962,0.3269,nan
SimoneAvogadro/HumanDetection4Tasker,SimoneAvogadro__HumanDetection4Tasker,2025-11,0.9231,0.9231,0.5962,0.3269,nan
SimoneAvogadro/HumanDetection4Tasker,SimoneAvogadro__HumanDetection4Tasker,2025-12,0.9231,0.9231,0.5962,0.3269,nan
SimoneAvogadro/HumanDetection4Tasker,SimoneAvogadro__HumanDetection4Tasker,2026-01,0.9231,0.9231,0.5962,0.3269,nan
SimoneAvogadro/HumanDetection4Tasker,SimoneAvogadro__HumanDetection4Tasker,2026-02,0.9231,0.9231,0.5962,0.3269,nan
SimoneAvogadro/HumanDetection4Tasker,SimoneAvogadro__HumanDetection4Tasker,2026-03,0.9231,0.9231,0.5962,0.3269,nan
SistrScarlet/LittleMaidReBirth-Architectury,SistrScarlet__LittleMaidReBirth-Architectury,2025-01,2.6897,2.6897,0.5167,0.4455,nan
SistrScarlet/LittleMaidReBirth-Architectury,SistrScarlet__LittleMaidReBirth-Architectury,2025-02,2.6897,2.6897,0.5167,0.4455,nan
SistrScarlet/LittleMaidReBirth-Architectury,SistrScarlet__LittleMaidReBirth-Architectury,2025-03,2.6897,2.6897,0.5167,0.4455,nan
SistrScarlet/LittleMaidReBirth-Architectury,SistrScarlet__LittleMaidReBirth-Architectury,2025-04,2.9,2.9,0.5221,0.4415,nan
SistrScarlet/LittleMaidReBirth-Architectury,SistrScarlet__LittleMaidReBirth-Architectury,2025-05,2.9,2.9,0.5223,0.4417,nan
SistrScarlet/LittleMaidReBirth-Architectury,SistrScarlet__LittleMaidReBirth-Architectury,2025-06,2.9,2.9,0.5223,0.4417,nan
SistrScarlet/LittleMaidReBirth-Architectury,SistrScarlet__LittleMaidReBirth-Architectury,2025-07,2.9,2.9,0.5223,0.4417,nan
SistrScarlet/LittleMaidReBirth-Architectury,SistrScarlet__LittleMaidReBirth-Architectury,2025-08,3.0,3.0,0.5267,0.4504,nan
SistrScarlet/LittleMaidReBirth-Architectury,SistrScarlet__LittleMaidReBirth-Architectury,2025-09,2.9091,2.9091,0.5562,0.42,nan
SistrScarlet/LittleMaidReBirth-Architectury,SistrScarlet__LittleMaidReBirth-Architectury,2025-10,2.9091,2.9091,0.5562,0.42,nan
SistrScarlet/LittleMaidReBirth-Architectury,SistrScarlet__LittleMaidReBirth-Architectury,2025-11,2.9091,2.9091,0.5562,0.42,nan
SistrScarlet/LittleMaidReBirth-Architectury,SistrScarlet__LittleMaidReBirth-Architectury,2025-12,2.9091,2.9091,0.5562,0.42,nan
SistrScarlet/LittleMaidReBirth-Architectury,SistrScarlet__LittleMaidReBirth-Architectury,2026-01,2.9091,2.9091,0.5562,0.42,nan
SmartTools/smartactors-core,SmartTools__smartactors-core,2025-05,9.5688,9.5688,0.6475,0.3013,nan
SmartTools/smartactors-core,SmartTools__smartactors-core,2025-06,9.5688,9.5688,0.6475,0.3013,nan
SmartTools/smartactors-core,SmartTools__smartactors-core,2025-07,9.5688,9.5688,0.6475,0.3013,nan
SmartTools/smartactors-core,SmartTools__smartactors-core,2025-08,7.8247,7.8247,0.6345,0.3078,nan
SmartTools/smartactors-core,SmartTools__smartactors-core,2025-09,7.8247,7.8247,0.6345,0.3078,nan
SmartTools/smartactors-core,SmartTools__smartactors-core,2025-10,7.8247,7.8247,0.6345,0.3078,nan
SmartTools/smartactors-core,SmartTools__smartactors-core,2025-11,7.8247,7.8247,0.6345,0.3078,nan
SmartTools/smartactors-core,SmartTools__smartactors-core,2025-12,7.8247,7.8247,0.6345,0.3078,nan
SmartTools/smartactors-core,SmartTools__smartactors-core,2026-01,7.8247,7.8247,0.6345,0.3078,nan
SmartTools/smartactors-core,SmartTools__smartactors-core,2026-02,7.8247,7.8247,0.6345,0.3078,nan
SmartTools/smartactors-core,SmartTools__smartactors-core,2026-03,7.8247,7.8247,0.6345,0.3078,nan
SmartTools/smartactors-core,SmartTools__smartactors-core,2026-04,7.8247,7.8247,0.6345,0.3078,nan
SmartTools/smartactors-core,SmartTools__smartactors-core,2026-05,7.8247,7.8247,0.6345,0.3078,nan
SonarSource/sonar-php,SonarSource__sonar-php,2025-05,6.9028,6.9028,0.5773,0.2742,nan
SonarSource/sonar-php,SonarSource__sonar-php,2025-06,6.9028,6.9028,0.5773,0.2742,nan
SonarSource/sonar-php,SonarSource__sonar-php,2025-07,6.9028,6.9028,0.5773,0.2742,nan
SonarSource/sonar-php,SonarSource__sonar-php,2025-08,6.9028,6.9028,0.5773,0.2742,nan
SonarSource/sonar-php,SonarSource__sonar-php,2025-09,6.9028,6.9028,0.5773,0.2742,nan
SonarSource/sonar-php,SonarSource__sonar-php,2025-10,6.9167,6.9167,0.5772,0.2743,nan
SonarSource/sonar-php,SonarSource__sonar-php,2025-11,6.9167,6.9167,0.577,0.2745,nan
SonarSource/sonar-php,SonarSource__sonar-php,2025-12,6.863,6.863,0.5853,0.2685,nan
SonarSource/sonar-php,SonarSource__sonar-php,2026-01,6.863,6.863,0.5858,0.2679,nan
SonarSource/sonar-php,SonarSource__sonar-php,2026-02,6.863,6.863,0.5858,0.2679,nan
SonarSource/sonar-php,SonarSource__sonar-php,2026-03,6.863,6.863,0.5857,0.2681,nan
SonarSource/sonar-php,SonarSource__sonar-php,2026-04,6.863,6.863,0.5857,0.2681,nan
SonarSource/sonar-php,SonarSource__sonar-php,2026-05,6.863,6.863,0.5857,0.2681,nan
SonarSource/sonar-xml,SonarSource__sonar-xml,2025-06,0.619,0.619,0.5089,0.4752,nan
SonarSource/sonar-xml,SonarSource__sonar-xml,2025-07,0.619,0.619,0.5089,0.4752,nan
SonarSource/sonar-xml,SonarSource__sonar-xml,2025-08,0.619,0.619,0.5089,0.4752,nan
SonarSource/sonar-xml,SonarSource__sonar-xml,2025-09,0.619,0.619,0.5089,0.4752,nan
SonarSource/sonar-xml,SonarSource__sonar-xml,2025-10,0.619,0.619,0.5089,0.4752,nan
SonarSource/sonar-xml,SonarSource__sonar-xml,2025-11,0.619,0.619,0.5089,0.4752,nan
SonarSource/sonar-xml,SonarSource__sonar-xml,2025-12,0.6667,0.6667,0.5315,0.4579,nan
SonarSource/sonar-xml,SonarSource__sonar-xml,2026-01,0.6667,0.6667,0.5315,0.4579,nan
SonarSource/sonar-xml,SonarSource__sonar-xml,2026-02,0.6667,0.6667,0.5315,0.4579,nan
SonarSource/sonar-xml,SonarSource__sonar-xml,2026-03,0.6667,0.6667,0.5315,0.4579,nan
SonarSource/sonar-xml,SonarSource__sonar-xml,2026-04,0.6667,0.6667,0.5315,0.4579,nan
SonarSource/sonar-xml,SonarSource__sonar-xml,2026-05,0.6667,0.6667,0.5315,0.4579,nan
SonarSource/sonar-xml,SonarSource__sonar-xml,2026-06,0.6667,0.6667,0.5315,0.4579,nan
Spazzinq/FlightControl,Spazzinq__FlightControl,2025-02,3.12,3.12,0.541,0.2944,nan
Spazzinq/FlightControl,Spazzinq__FlightControl,2025-03,3.12,3.12,0.541,0.2944,nan
Spazzinq/FlightControl,Spazzinq__FlightControl,2025-04,3.12,3.12,0.541,0.2944,nan
Spazzinq/FlightControl,Spazzinq__FlightControl,2025-05,3.12,3.12,0.541,0.2944,nan
Spazzinq/FlightControl,Spazzinq__FlightControl,2025-06,3.12,3.12,0.541,0.2944,nan
Spazzinq/FlightControl,Spazzinq__FlightControl,2025-07,3.12,3.12,0.541,0.2944,nan
Spazzinq/FlightControl,Spazzinq__FlightControl,2025-08,3.12,3.12,0.541,0.2944,nan
Spazzinq/FlightControl,Spazzinq__FlightControl,2025-09,3.12,3.12,0.541,0.2944,nan
Spazzinq/FlightControl,Spazzinq__FlightControl,2025-10,3.12,3.12,0.541,0.2944,nan
Spazzinq/FlightControl,Spazzinq__FlightControl,2025-11,3.12,3.12,0.541,0.2944,nan
Spazzinq/FlightControl,Spazzinq__FlightControl,2025-12,3.12,3.12,0.541,0.2944,nan
Spazzinq/FlightControl,Spazzinq__FlightControl,2026-01,3.12,3.12,0.541,0.2944,nan
Spazzinq/FlightControl,Spazzinq__FlightControl,2026-02,3.12,3.12,0.541,0.2944,nan
TerraFirmaGreg-Team/Core-Modern,TerraFirmaGreg-Team__Core-Modern,2025-01,1.0541,1.0541,0.5025,0.4029,nan
TerraFirmaGreg-Team/Core-Modern,TerraFirmaGreg-Team__Core-Modern,2025-02,1.0541,1.0541,0.5025,0.4029,nan
TerraFirmaGreg-Team/Core-Modern,TerraFirmaGreg-Team__Core-Modern,2025-03,1.0541,1.0541,0.5025,0.4029,nan
TerraFirmaGreg-Team/Core-Modern,TerraFirmaGreg-Team__Core-Modern,2025-04,1.0541,1.0541,0.5025,0.4029,nan
TerraFirmaGreg-Team/Core-Modern,TerraFirmaGreg-Team__Core-Modern,2025-05,1.2195,1.2195,0.4907,0.5215,nan
TerraFirmaGreg-Team/Core-Modern,TerraFirmaGreg-Team__Core-Modern,2025-06,1.2381,1.2381,0.487,0.5103,nan
TerraFirmaGreg-Team/Core-Modern,TerraFirmaGreg-Team__Core-Modern,2025-07,1.4737,1.4737,0.4919,0.4843,nan
TerraFirmaGreg-Team/Core-Modern,TerraFirmaGreg-Team__Core-Modern,2025-08,1.5763,1.5763,0.4862,0.489,nan
TerraFirmaGreg-Team/Core-Modern,TerraFirmaGreg-Team__Core-Modern,2025-09,2.1429,2.1429,0.5157,0.4753,nan
TerraFirmaGreg-Team/Core-Modern,TerraFirmaGreg-Team__Core-Modern,2025-10,2.038,2.038,0.5304,0.486,nan
TerraFirmaGreg-Team/Core-Modern,TerraFirmaGreg-Team__Core-Modern,2025-11,2.1585,2.1585,0.5448,0.4744,nan
TerraFirmaGreg-Team/Core-Modern,TerraFirmaGreg-Team__Core-Modern,2025-12,2.3523,2.3523,0.5523,0.4644,nan
TerraFirmaGreg-Team/Core-Modern,TerraFirmaGreg-Team__Core-Modern,2026-01,2.1705,2.1705,0.5591,0.4698,nan
TrueLayer/truelayer-java,TrueLayer__truelayer-java,2024-12,4.3594,4.3594,0.4865,0.3777,nan
TrueLayer/truelayer-java,TrueLayer__truelayer-java,2025-01,4.4,4.4,0.4885,0.3831,nan
TrueLayer/truelayer-java,TrueLayer__truelayer-java,2025-02,4.4923,4.4923,0.497,0.3859,nan
TrueLayer/truelayer-java,TrueLayer__truelayer-java,2025-03,4.4923,4.4923,0.497,0.3859,nan
TrueLayer/truelayer-java,TrueLayer__truelayer-java,2025-04,4.4923,4.4923,0.497,0.3874,nan
TrueLayer/truelayer-java,TrueLayer__truelayer-java,2025-05,4.4923,4.4923,0.497,0.3874,nan
TrueLayer/truelayer-java,TrueLayer__truelayer-java,2025-06,4.4923,4.4923,0.497,0.3874,nan
TrueLayer/truelayer-java,TrueLayer__truelayer-java,2025-07,4.5152,4.5152,0.4943,0.3883,nan
TrueLayer/truelayer-java,TrueLayer__truelayer-java,2025-08,4.5152,4.5152,0.4943,0.3883,nan
TrueLayer/truelayer-java,TrueLayer__truelayer-java,2025-09,4.5455,4.5455,0.4939,0.3888,nan
TrueLayer/truelayer-java,TrueLayer__truelayer-java,2025-10,4.5455,4.5455,0.4939,0.3888,nan
TrueLayer/truelayer-java,TrueLayer__truelayer-java,2025-11,4.597,4.597,0.4942,0.3882,nan
TrueLayer/truelayer-java,TrueLayer__truelayer-java,2025-12,4.597,4.597,0.4942,0.3882,nan
USACE/cwms-data-api,USACE__cwms-data-api,2024-10,4.338,4.338,0.523,0.3888,nan
USACE/cwms-data-api,USACE__cwms-data-api,2024-11,4.4085,4.4085,0.5207,0.39,nan
USACE/cwms-data-api,USACE__cwms-data-api,2024-12,4.527,4.527,0.5206,0.3899,nan
USACE/cwms-data-api,USACE__cwms-data-api,2025-01,4.527,4.527,0.5209,0.3888,nan
USACE/cwms-data-api,USACE__cwms-data-api,2025-02,4.5405,4.5405,0.5208,0.389,nan
USACE/cwms-data-api,USACE__cwms-data-api,2025-03,4.5541,4.5541,0.521,0.3889,nan
USACE/cwms-data-api,USACE__cwms-data-api,2025-04,4.5541,4.5541,0.521,0.3889,nan
USACE/cwms-data-api,USACE__cwms-data-api,2025-05,4.5541,4.5541,0.521,0.3889,nan
USACE/cwms-data-api,USACE__cwms-data-api,2025-06,4.64,4.64,0.5273,0.3831,nan
USACE/cwms-data-api,USACE__cwms-data-api,2025-07,4.8875,4.8875,0.5397,0.3765,nan
USACE/cwms-data-api,USACE__cwms-data-api,2025-08,4.9512,4.9512,0.5418,0.376,nan
USACE/cwms-data-api,USACE__cwms-data-api,2025-09,5.0,5.0,0.5375,0.3804,nan
USACE/cwms-data-api,USACE__cwms-data-api,2025-10,5.1807,5.1807,0.5378,0.3811,nan
Women-Coding-Community/wcc-backend,Women-Coding-Community__wcc-backend,2025-05,3.6207,3.6207,0.5035,0.4758,nan
Women-Coding-Community/wcc-backend,Women-Coding-Community__wcc-backend,2025-06,3.2857,3.2857,0.5041,0.4738,nan
Women-Coding-Community/wcc-backend,Women-Coding-Community__wcc-backend,2025-07,3.2857,3.2857,0.505,0.4729,nan
Women-Coding-Community/wcc-backend,Women-Coding-Community__wcc-backend,2025-08,3.4483,3.4483,0.5191,0.4584,nan
Women-Coding-Community/wcc-backend,Women-Coding-Community__wcc-backend,2025-09,4.3243,4.3243,0.4945,0.4927,nan
Women-Coding-Community/wcc-backend,Women-Coding-Community__wcc-backend,2025-10,4.4737,4.4737,0.5069,0.479,nan
Women-Coding-Community/wcc-backend,Women-Coding-Community__wcc-backend,2025-11,5.2222,5.2222,0.515,0.4726,nan
Women-Coding-Community/wcc-backend,Women-Coding-Community__wcc-backend,2025-12,5.2222,5.2222,0.515,0.4726,nan
Women-Coding-Community/wcc-backend,Women-Coding-Community__wcc-backend,2026-01,5.2222,5.2222,0.515,0.4726,nan
Women-Coding-Community/wcc-backend,Women-Coding-Community__wcc-backend,2026-02,5.4792,5.4792,0.508,0.4799,nan
Women-Coding-Community/wcc-backend,Women-Coding-Community__wcc-backend,2026-03,5.5208,5.5208,0.5104,0.4777,nan
Women-Coding-Community/wcc-backend,Women-Coding-Community__wcc-backend,2026-04,5.5208,5.5208,0.5107,0.4774,nan
Women-Coding-Community/wcc-backend,Women-Coding-Community__wcc-backend,2026-05,5.5208,5.5208,0.5107,0.4774,nan
agoncal/agoncal-application-vintagestore,agoncal__agoncal-application-vintagestore,2025-01,0.3333,0.3333,0.7778,0.2381,nan
agoncal/agoncal-application-vintagestore,agoncal__agoncal-application-vintagestore,2025-02,0.3333,0.3333,0.7778,0.2381,nan
agoncal/agoncal-application-vintagestore,agoncal__agoncal-application-vintagestore,2025-03,0.3333,0.3333,0.7778,0.2381,nan
agoncal/agoncal-application-vintagestore,agoncal__agoncal-application-vintagestore,2025-04,0.3333,0.3333,0.7778,0.2381,nan
agoncal/agoncal-application-vintagestore,agoncal__agoncal-application-vintagestore,2025-05,0.3333,0.3333,0.7778,0.2381,nan
agoncal/agoncal-application-vintagestore,agoncal__agoncal-application-vintagestore,2025-06,0.3333,0.3333,0.7778,0.2381,nan
